type,hidden,occ.year.fact,occ.month,rep.delay,rep.year.fact,rep.month,settlement.year,open_obs1,open_obs2,open_obs3,open_obs4,open_obs5,open_obs6,open_obs7,open_obs8,open_obs9,settlement_obs1,settlement_obs2,settlement_obs3,settlement_obs4,settlement_obs5,settlement_obs6,settlement_obs7,settlement_obs8,settlement_obs9,size_obs1,size_obs2,size_obs3,size_obs4,size_obs5,size_obs6,size_obs7,size_obs8,size_obs9
T1,M,2013,11,0.0,2,12,2019,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,933.3732648314278,297.23384882543365,16.422512756767087,2066.312621814279,1723.2664193398996,1398.1099949053566,831.365071786647,0.0,0.0
T1,M,2015,11,0.0,4,11,2019,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,65.28178742494487,55.30284419373558,37.378547383884026,118.20553077316188,608.276826702199,0.0,0.0,0.0,0.0
T1,M,2015,11,0.0,4,11,2019,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,363.3980805605976,1554.653575467877,765.9902214876628,424.1832351345447,83.27933796886643,0.0,0.0,0.0,0.0
T1,M,2016,11,0.0,5,11,2019,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,598.285672660332,999.7798865297332,437.7911907244375,752.5792975759487,0.0,0.0,0.0,0.0,0.0
T1,M,2013,11,0.0,2,11,2019,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,552.2997977264006,1138.8503619004557,813.2961976685626,411.1126000319782,1683.6311570405103,437.64388107034654,1144.1292869631054,0.0,0.0
T1,M,2015,11,0.0,4,11,2020,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,19.080251138447597,988.4606954347624,94.2419680875623,638.2069955550753,356.7082674385167,321.3034350846048,0.0,0.0,0.0
T1,M,2015,11,0.0,4,11,2019,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,407.3349506798228,31.687149507483635,753.295399500228,308.06194103320905,390.3724265448609,0.0,0.0,0.0,0.0
T1,M,2013,11,0.0,2,12,2019,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,849.6091100672992,266.2764468014033,170.64850872905032,801.6353455536234,455.8755029292601,41.030497931013166,1098.862658343374,0.0,0.0
T1,M,2014,11,0.1666666666666666,3,11,2019,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,933.9439199813622,383.93623370476047,964.6839340976384,727.1818068085382,1622.42140814125,1947.688368027839,0.0,0.0,0.0
T1,M,2014,12,0.4166666666666667,4,11,2018,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,162.1439171123114,700.2186536828641,1431.3105975415972,818.4861760089757,0.0,0.0,0.0,0.0,0.0
T1,M,2013,11,0.0,2,11,2019,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1149.008860644624,245.78686273205264,717.9525257407231,167.8253113202745,513.5604934401111,610.3009009492584,1243.417908095272,0.0,0.0
T1,M,2015,11,0.0,4,11,2019,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,262.8228128330345,606.095025142422,72.75267662224319,654.0507850950032,1265.5588108117993,0.0,0.0,0.0,0.0
T1,M,2015,11,0.0,4,11,2020,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,361.9175263363363,648.2789652399088,2208.865656147066,376.298637260653,1372.8740123972348,414.3608857040219,0.0,0.0,0.0
T1,M,2014,11,0.1666666666666666,3,11,2019,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,210.3462266830593,353.1762479538142,42.47358362755033,176.57391204795698,1621.6318260587282,604.6222704806194,0.0,0.0,0.0
T1,M,2013,11,0.0,2,11,2019,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,333.3270508213008,604.2466471850967,450.9788757633239,29.60147534362933,683.0636608962601,843.2503502021677,936.0810252544352,0.0,0.0
T1,M,2015,11,0.0,4,11,2019,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,117.98919278990488,1048.0181428798676,304.7639211984039,2686.712828965797,128.05219014103383,0.0,0.0,0.0,0.0
T1,M,2013,11,0.0,2,11,2019,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,447.38751807618144,90.16627584204076,242.51316740260097,95.86474714292346,1149.3086080940084,1820.779958324628,1116.0149474938794,0.0,0.0
T1,M,2015,11,0.0,4,11,2019,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,602.2776839024625,364.7863606236136,223.34767949663183,315.4088971797583,689.8629775337696,0.0,0.0,0.0,0.0
T1,M,2013,11,0.0,2,12,2019,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1057.0991827599812,329.9103310914342,348.74915342805656,552.9447243652014,3071.675815389318,197.61309773271125,764.1036776765693,0.0,0.0
T1,M,2015,11,0.0,4,11,2019,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,726.6390430447562,45.59833831897938,151.1867621153531,602.9545140850339,964.6286365311402,0.0,0.0,0.0,0.0
T1,M,2016,11,0.0,5,11,2019,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,352.5751162520264,231.0704741459212,1569.5051360994012,97.25341419572608,0.0,0.0,0.0,0.0,0.0
T1,L,2013,12,0.0,2,11,2018,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,121.53800292273384,822.9287392730392,332.4483448500139,1586.3614508497708,110.44643738715136,147.6377816800484,0.0,0.0,0.0
T1,M,2015,11,0.0,4,11,2021,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,334.75547755952607,295.5613312095831,207.148429119465,739.9141104367707,315.2205978692027,1267.062887108147,2568.151798431578,0.0,0.0
T1,M,2015,11,0.0,4,11,2019,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,24.47541163874191,28.41528749828619,1295.0872348263945,265.0539904261555,412.68040610812926,0.0,0.0,0.0,0.0
T1,M,2014,12,0.5,4,12,2020,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,672.2503580169032,1694.7873124158043,978.2487352582692,303.76858785704894,48.98108009123868,249.07089686789945,0.0,0.0,0.0
T1,M,2013,11,0.0,2,11,2019,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,587.6202568147329,281.5300238446104,174.87445477925212,347.56071927478547,342.531076415459,748.425158098983,1534.834146840398,0.0,0.0
T1,M,2013,11,0.0,2,12,2019,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,35.53132059845104,1610.3276823476951,1014.3086604678248,12.363111396526993,353.0768291631288,1173.3981159366708,1749.083345115709,0.0,0.0
T1,M,2015,11,0.0,4,11,2019,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,349.4355064395874,138.75814819742178,273.2105124132129,610.3500294386374,655.9894378760815,0.0,0.0,0.0,0.0
T1,M,2015,11,0.0,4,11,2019,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,502.68547673277,176.03745829328747,123.63548275560709,270.6670126625762,1637.819303362708,0.0,0.0,0.0,0.0
T1,M,2015,11,0.0,4,11,2018,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1174.2724103237472,209.1422473024818,449.00152422513264,429.69644416725305,0.0,0.0,0.0,0.0,0.0
T1,M,2015,11,0.0,4,11,2019,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,35.90289757879672,157.30627355459862,661.3896095084609,93.8283558582399,187.54986663122952,0.0,0.0,0.0,0.0
T1,M,2013,11,0.0,2,11,2019,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,784.2766606371509,688.7808921957371,15.924163310837663,61.55343061786334,337.87193853711835,618.4094879892432,199.55635582198656,0.0,0.0
T1,M,2015,11,0.0,4,11,2019,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,54.513967364538274,495.4537378343395,529.3516869960306,57.69903421117739,1.957456061077502,0.0,0.0,0.0,0.0
T1,M,2014,11,0.1666666666666666,3,11,2019,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,200.3921088686722,1158.0795113803752,226.5265886194304,110.29788243562447,1619.1168304164646,442.3460510613659,0.0,0.0,0.0
T1,M,2013,11,0.0,2,11,2019,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,29.42383399023978,740.4163414667966,678.6588513896969,1381.211035290551,249.40867574987377,351.53227134579714,4374.24671653489,0.0,0.0
T1,M,2015,11,0.0,4,11,2019,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,77.74831086584926,1050.7143090120028,267.4973500436234,72.46961840472198,72.33538718998385,0.0,0.0,0.0,0.0
T1,M,2013,11,0.0,2,11,2019,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,224.55770388627752,1106.3106379825524,341.7055022338737,3.705477468713179,1660.556940810459,1660.9997545052977,1236.3055904494863,0.0,0.0
T1,M,2013,11,0.0,2,12,2019,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,752.9723874807097,376.5854391223402,243.4787107472452,153.7082324554564,921.9878992909834,281.8104757562622,377.9291046511719,0.0,0.0
T1,L,2014,2,0.4166666666666667,3,12,2019,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,312.0724240134685,107.20727726079367,224.369773638757,1555.4226120692056,1336.1635481028131,771.5260490407964,0.0,0.0,0.0
T1,M,2015,11,0.0,4,11,2019,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,101.75721978549932,481.4837848906377,831.5042127924341,164.35469468474662,422.0117069582947,0.0,0.0,0.0,0.0
T1,M,2015,11,0.0,4,11,2020,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,11.667708880604716,576.2317249875713,1333.0101359027385,37.14742328134386,2086.203755762458,110.60526661308828,0.0,0.0,0.0
T1,M,2015,11,0.0,4,11,2019,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,669.7847102604616,360.87488953939817,119.81011290101476,1592.5075493772692,707.3311782230169,0.0,0.0,0.0,0.0
T1,M,2014,11,0.1666666666666666,3,11,2019,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,94.75227573375936,27.66161132096837,2254.690697032859,31.93489119599133,446.08101419247737,12.232315149338346,0.0,0.0,0.0
T1,M,2013,12,0.0,2,11,2018,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,277.4853607314388,1388.3311828906735,750.4935651215703,543.0351341545206,372.110571103819,2021.97839755642,0.0,0.0,0.0
T1,M,2013,11,0.0,2,11,2019,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,373.7994475836281,562.5361496172357,1893.921516924732,145.3985440666693,881.898681256564,1013.9862729062378,2539.515378171189,0.0,0.0
T1,M,2013,11,0.0,2,11,2019,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,337.82986732166773,582.9710954105327,193.2164696475567,126.8306864853188,95.71139777406034,1915.2073834554549,127.28277606139662,0.0,0.0
T1,M,2015,11,0.0,4,11,2019,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,175.4031804579418,1109.0630061141617,53.53262146218245,787.922774242622,3.481086740305,0.0,0.0,0.0,0.0
T1,M,2014,12,0.4166666666666667,4,11,2018,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,193.77476508570064,1561.374240429313,619.0083031743509,1183.6579805881488,0.0,0.0,0.0,0.0,0.0
T1,M,2013,11,0.0,2,11,2018,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,44.93941074758628,387.1050266131815,632.8300091309086,251.63543754477044,440.55240624816815,510.0931274057447,0.0,0.0,0.0
T1,M,2015,11,0.0,4,11,2019,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,44.52093607103755,905.5461643483532,672.3699829488579,176.6585606899933,460.6869333477457,0.0,0.0,0.0,0.0
T1,M,2015,11,0.0,4,11,2019,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,315.58387759691533,6.389987944798302,2072.653520423137,690.0700476311671,380.8304764597749,0.0,0.0,0.0,0.0
T1,L,2013,12,0.0,2,11,2018,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,545.8150419664764,444.83492755407775,27.325061842617718,1.0,1763.1265466873804,431.5338753667894,0.0,0.0,0.0
T1,M,2014,12,0.4166666666666667,4,11,2019,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,296.2615927799699,370.0678869494606,12.258718332442234,484.2404511304253,137.55279335825247,0.0,0.0,0.0,0.0
T1,M,2014,12,0.5,4,12,2018,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,422.24750894201,616.9206828227206,3602.1128972444358,341.2463452353493,0.0,0.0,0.0,0.0,0.0
T1,M,2013,11,0.1666666666666666,2,11,2019,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,390.33199773724897,68.35388322961904,922.4939799840632,127.11501227469398,868.7006408488996,437.928930008885,2062.4478940463864,0.0,0.0
T1,M,2016,11,0.0,5,11,2019,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,62.52312863840498,29.881160909161476,184.7480238664801,841.390227873785,0.0,0.0,0.0,0.0,0.0
T1,M,2013,12,0.0,2,11,2018,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,95.20362375865352,205.2575989964548,30.91043500588585,934.9349582217296,1015.9322871582076,3326.72255260205,0.0,0.0,0.0
T1,M,2013,12,0.0,2,11,2018,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,294.9282951477557,1677.5279567945304,1318.6453427821373,31.603311096502985,210.63162739808357,1609.303313710203,0.0,0.0,0.0
T1,L,2014,2,0.4166666666666667,3,12,2019,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,143.77657504566338,363.50687603243415,3.3784129719469176,173.7351825489102,1149.1717243755068,175.6898686659288,0.0,0.0,0.0
T1,M,2015,11,0.0,4,11,2019,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,97.25290135446728,343.4374376945362,140.5708769129843,176.91330244591182,2669.0399236026165,0.0,0.0,0.0,0.0
T1,M,2012,11,0.0,1,12,2017,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,971.8149069781832,76.13576632491251,416.1431156415283,309.434858979004,279.06943091668046,1687.3630796867053,0.0,0.0,0.0
T1,M,2014,12,0.4166666666666667,4,11,2019,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,615.7039201575486,264.90807144050706,1825.0000324862349,64.79617341598279,1174.5731181497265,0.0,0.0,0.0,0.0
T1,M,2015,11,0.0,4,11,2019,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,82.22379361531762,1127.727706242301,1136.4469511654445,560.0214650485626,1685.976759619907,0.0,0.0,0.0,0.0
T1,M,2013,11,0.0,2,12,2019,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,239.93447178502825,387.9698181574048,1583.79331450904,275.5131102331443,229.00024269227268,2236.086461869651,510.7558714352128,0.0,0.0
T1,M,2014,11,0.0,3,12,2019,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2593.667111748037,116.17256507584368,813.7369539377679,1203.7916327226724,1257.5153559500254,210.10234585602592,0.0,0.0,0.0
T1,M,2014,11,0.1666666666666666,3,11,2019,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,84.83331635443146,154.55547350029147,616.379833256478,179.76108457020712,1432.335524518674,1714.3819068262244,0.0,0.0,0.0
T1,M,2013,11,0.0,2,11,2019,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,167.5891227251835,883.0951229788403,503.5190647205528,2683.5682789686807,1153.1778743118507,842.7267053370854,1177.6391692021182,0.0,0.0
T1,M,2016,11,0.1666666666666666,5,11,2022,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,248.0150700171326,7.709560556036749,1384.4865204375378,532.1647506525446,1167.8425616545392,335.14252055017334,675.5563816232842,0.0,0.0
T1,M,2017,2,0.0,6,1,2022,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1465.9184711365149,431.6367771863165,246.9535656438689,1382.747613139612,160.2803836471573,230.2160477151737,0.0,0.0,0.0
T1,M,2014,12,0.5,4,12,2020,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,18.98567310128617,1465.5367712810382,2120.025201014193,476.7962223446567,27.23284561597528,348.8175006307532,0.0,0.0,0.0
T1,M,2014,12,0.4166666666666667,4,12,2020,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,45.264994996500455,94.22048722640208,494.9940575100861,166.6297303542626,2.029843583591725,2512.2964390620355,0.0,0.0,0.0
T1,M,2014,12,0.4166666666666667,4,12,2020,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,233.96468216944152,144.45445590472508,616.8270585571748,515.3825053109258,2282.107647995776,58.82984256489843,0.0,0.0,0.0
T1,M,2013,11,0.0,2,11,2018,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,346.90406093580896,16.447338031583968,407.9917684936811,599.8399335152258,641.6904322062729,1200.3940962706463,0.0,0.0,0.0
T1,M,2013,11,0.1666666666666666,2,11,2018,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,820.6936987949107,15.377746544726236,459.3859965459541,670.2356300128552,484.7465667508464,1297.3231578111918,0.0,0.0,0.0
T1,M,2016,11,0.1666666666666666,5,11,2021,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,490.7462635993172,87.94429798032516,1921.7309154818715,233.6513968373896,1288.302831881752,402.0091489897624,0.0,0.0,0.0
T1,M,2014,11,0.1666666666666666,3,11,2019,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,444.48909472701416,229.7182493546957,242.5389000685653,617.4586206927569,1150.6260023965444,192.9671495235656,0.0,0.0,0.0
T1,M,2013,11,0.0,2,12,2019,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,218.16318206141128,953.2797228580132,326.61127728839193,1110.0789678814112,325.719040393386,719.0841301098156,1258.3054120830982,0.0,0.0
T1,M,2013,11,0.0,2,11,2019,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,83.78452916570315,560.2732647282116,662.6338990470123,203.2328480174372,914.8874173014513,804.2992233808253,161.68061323879917,0.0,0.0
T1,L,2013,11,0.0,2,12,2019,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,226.48496238524305,163.3856356512973,360.2015368467183,128.29433805994617,91.85361751676749,1701.8607570128386,2960.247444623855,0.0,0.0
T1,M,2014,12,0.4166666666666667,4,12,2020,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,25.55575142180304,559.2642402321077,87.31959682965689,502.69830164556464,163.62966198125986,161.60466922940498,0.0,0.0,0.0
T1,M,2014,11,0.1666666666666666,3,11,2019,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,394.5997147573796,44.10075793221427,1897.8623013967888,5.631630888898348,355.6505089630423,1758.1770266896383,0.0,0.0,0.0
T1,M,2014,12,0.4166666666666667,4,11,2020,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2042.495235646359,10.116106746055754,293.62660888460726,1133.43263383486,1082.150565200045,1599.3277122979632,0.0,0.0,0.0
T1,M,2015,11,0.1666666666666666,4,11,2020,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,282.58037774572114,72.879681226414,172.10460538598156,565.8906449838639,840.5314078982996,1951.7234747381103,0.0,0.0,0.0
T1,M,2015,11,0.0,4,11,2020,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,145.64847781749094,1282.5439487908238,202.3004527568868,1521.38503084819,664.8560942344731,2360.641671235592,0.0,0.0,0.0
