type,hidden,occ.year.fact,occ.month,rep.delay,rep.year.fact,rep.month,settlement.year,open_obs1,open_obs2,open_obs3,open_obs4,open_obs5,open_obs6,open_obs7,open_obs8,open_obs9,settlement_obs1,settlement_obs2,settlement_obs3,settlement_obs4,settlement_obs5,settlement_obs6,settlement_obs7,settlement_obs8,settlement_obs9,size_obs1,size_obs2,size_obs3,size_obs4,size_obs5,size_obs6,size_obs7,size_obs8,size_obs9
T2,H,2012,12,1.8333333333333333,2,12,2021,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,332.26491231418606,113.3771673701726,199.8913237210321,4106.799396669076,1964.769723095188,849.6091609520811,1100.774091989791,801.6725819433577,454.97374654927233
T2,H,2012,12,1.0,2,12,2021,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8.801948908151253,824.8898019931598,17.744011489697854,3468.2239281904986,2848.241047617006,47.69907353039774,218.79952517124775,944.2552323818992,1224.479362979902
T2,H,2012,12,1.8333333333333333,2,12,2021,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,939.0430552215632,805.2141471258104,485.961761456067,154.87626131096926,21.303257844288296,2700.045518000463,337.415523678337,3411.2786031804576,1278.067063762802
T2,H,2012,12,1.8333333333333333,2,12,2021,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,60.76894819727125,585.2094896765309,261.5273052047485,131.88110686074057,492.33479320615646,826.2164072007687,3195.545969527216,70.68325932434632,276.6772732049566
T2,H,2012,12,1.0,2,12,2021,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,202.64081366705423,1138.4517126299104,1684.5001432219708,183.61823584979712,1496.036793712156,1148.8471204476189,2332.8465827629525,2423.6998029005777,90.23572620892048
T2,H,2012,12,0.9166666666666666,1,12,2020,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,257.5613362086123,164.7915650412719,20.289531478441152,641.3634556157209,1411.076572594236,692.2079000583028,2163.042889500937,4100.467567673595,3152.8292564407725
T2,H,2012,12,1.8333333333333333,2,12,2021,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,925.1035015534668,11.58811899962726,105.83141599350938,923.3197490186028,813.9388166454092,594.8687317370573,118.45113253034708,2916.0522714908348,666.6553297396312
T2,H,2011,12,1.75,2,11,2021,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,502.4311820609232,366.78038482627727,85.7269044709461,673.7124401058286,313.18682928718687,1689.7282928356772,746.3916812612574,491.0319924357332,5000.0
T2,H,2012,12,1.0,2,12,2021,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,842.3912249902872,231.8940192428936,128.16041165944856,439.5295954709693,571.5011976639565,1755.2219834451553,918.968411773368,3406.452988854015,2055.8521787816485
T2,H,2012,12,1.0,2,12,2021,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,12.37148575609477,1418.8238191986172,884.9454022054459,292.5495938697328,1430.0274629240562,3132.6936088959915,2227.0945643839486,63.26822158104677,443.3176781352537
T2,H,2012,12,1.8333333333333333,2,12,2021,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,277.42379944614925,642.8937887745308,260.977755505353,720.3213569010591,2899.116098626057,1438.4924947708714,1186.5268591113318,574.1294276086558,5000.0
T2,H,2012,12,1.8333333333333333,2,12,2021,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,210.23438290604452,133.95578422303407,10.913856609454117,960.61109317456,755.155208875208,1219.96818847761,144.0315526119205,338.7566783107316,1102.3552788686975
T2,H,2012,12,1.0,2,12,2021,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,211.825253303372,521.7267142763214,309.21770816064736,141.59296548645898,528.5185822700124,2567.558612944771,2673.425621560302,4618.563896420982,2442.368702951432
T2,H,2011,12,1.0,2,11,2021,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,84.17448862492242,192.7245667692918,1126.7621505004463,1222.4293750941488,880.7160689221454,1125.8901800170938,2837.182030062155,812.9417279771608,378.26617515438346
T2,H,2012,12,1.8333333333333333,2,12,2021,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,83.04980143497161,857.5077254712534,180.39387908209693,1462.7901336184937,101.6893715342168,1991.341061724361,1136.5560607314026,976.1979602103576,1528.6743532428789
T2,H,2012,12,1.8333333333333333,2,12,2021,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,332.89550654408583,197.85895116761387,662.8029340251676,1159.468013894259,1019.42672021865,1275.4094376007972,1686.453961235006,3158.8328095044008,209.30571318700945
T2,H,2012,12,1.8333333333333333,2,12,2021,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,315.1748215427056,248.01686740310703,253.69339562961088,865.7521396692267,213.5469361359257,1883.158483911688,812.497296216142,970.8680398920498,3703.7022405522825
T2,H,2011,12,1.8333333333333333,2,12,2021,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,182.71528237783377,556.1493124026366,984.5778614924096,318.38206409225734,682.1165138610769,675.565640254481,3907.6313766989288,2305.0674217221467,181.2456417667575
T2,H,2012,12,1.0,2,11,2021,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,25.44170838431532,1177.8258555038212,1046.4815317251368,3.015558292555127,1804.663525839121,2458.964467739036,134.56020105207725,517.0570476679815,1987.257549907792
T2,H,2012,12,1.75,2,12,2021,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1330.1087779675302,1006.5022774038518,324.9799893864805,600.1694542472527,240.20649443571628,498.83480356121055,1587.306955330392,69.61567594712277,2593.053381630364
T2,H,2012,12,1.8333333333333333,2,12,2021,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,193.7804233834509,1563.9187407318452,476.4230125362258,451.7866296151174,2107.605348592523,1545.9543991724315,765.8409118485803,630.8362183934634,193.40295465912823
T2,H,2017,12,1.8333333333333333,6,12,2025,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,31.26401388638989,503.0369316276378,616.2883853293129,2302.739180172892,2140.2061061096856,526.2881449316823,3188.446749788463,980.446014582938,821.5637325622187
T2,H,2012,12,1.75,2,12,2021,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,147.448333973602,291.8444033243834,437.9600477315838,959.0245244480632,1211.035161372825,508.9836124130537,557.5279808058228,1573.6425687378437,3709.509099945693
T2,H,2012,12,1.8333333333333333,2,12,2021,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,257.18406575952463,403.0254568861505,1109.468764825124,2152.272727890173,237.78513725789188,786.303230539503,42.74863294354616,480.1121418398092,2171.855092429962
T2,H,2012,12,1.75,2,11,2021,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,732.4725800637087,869.5146867881583,1490.994167264112,354.2845980059624,24.255475618817627,471.3770808801431,640.8036852745817,134.8767975083188,1067.103059502385
T2,H,2011,12,1.75,2,12,2021,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,182.7241754415381,152.23431106666442,767.0011063070276,943.797329502982,248.01649945700257,1118.7313823970248,2463.6864489123204,2411.354336171497,3116.08542035952
T2,H,2012,12,1.75,1,12,2020,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,14.837208124600997,248.38385022214467,44.642422892438766,816.9457069205612,204.5926403251098,1069.2840944469165,971.4655296894168,801.9083918405587,516.0886469079214
T2,H,2011,12,1.0,1,12,2020,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,624.1374511225744,2013.9428224789715,330.08365990354105,783.395181112613,332.7187124764347,38.45633381846368,497.8276474964134,702.3165996364465,432.19075036351353
T2,H,2012,12,1.0,1,12,2020,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,28.4077781387612,1177.1826118639126,648.5984317007071,693.3427760484145,1989.441359238732,1602.2032768561105,144.09468331017982,583.3270012278664,1052.6093536479427
T2,H,2014,12,1.8333333333333333,3,12,2022,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1566.4053376554064,54.62275184738302,3234.601509065596,618.2221860597602,529.5580056647867,197.41583766896147,1725.8080789656033,339.5593206940129,1327.3758898927856
T2,H,2012,12,1.75,2,12,2021,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,221.38698043456705,177.50564434226695,190.60826837356,43.08538632508339,987.4951142692,1160.25326125198,1784.6626349575292,4575.937886728627,1759.0633037809405
T2,H,2012,12,1.8333333333333333,2,12,2021,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1142.3499256310972,477.5339487100129,469.607740821856,406.0879048151551,918.9028377057946,873.8992939180658,465.42583952822,368.7662969491228,1191.6682784440236
T2,H,2012,12,1.75,2,11,2021,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4.576547967324732,899.6171879097709,91.4368031885949,61.56764185209733,557.0544452042807,2069.73587206105,781.7013010348109,272.5807381696277,751.2245034220389
T2,H,2012,12,1.0,2,12,2021,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,487.5193770598988,7.1116379313861335,124.38876370506836,934.9035718883116,330.720871728425,198.87124138794744,1072.089859254577,1262.153099915598,1621.8159447296027
T2,H,2011,12,1.8333333333333333,2,12,2021,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,906.524425816871,504.017979102601,1537.0691080496044,788.5504479111241,636.7376331989775,4909.866083407157,605.7298073616289,497.8385571702789,1935.2182196609376
T2,H,2012,12,1.8333333333333333,2,12,2021,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1419.8343183211475,271.8909209698361,128.81594717037316,341.8905233752249,42.84533294469922,2876.845520082396,3783.949334880069,2510.082860751153,951.7919167214102
T2,H,2012,12,1.75,2,12,2021,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,305.69867354964447,154.30914426560403,1008.919037792961,212.5845115446608,1090.0651714563564,1090.9474637997305,45.92152911498272,501.5229585492195,3024.7287271963014
T2,H,2012,12,1.75,2,12,2021,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,106.97187462738589,156.74884220260063,466.3963823123741,542.8101241607446,2959.1516040355427,1200.1573751439375,716.2055520312789,4707.724866841867,2030.7366795252344
T2,H,2012,12,1.8333333333333333,2,12,2021,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,393.98310888902193,620.7475627683331,1019.2969437790744,1012.7090152531896,74.07562094939742,845.9437381162566,2210.090906941929,1083.7644844830756,655.5113866113645
T2,H,2012,12,1.0,2,12,2021,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,590.9643991214696,98.76956332905736,517.3878710370179,2539.854940987794,814.0369795825899,994.602602599335,448.2334335620015,809.0865732467249,1132.0895631762091
T2,H,2012,12,1.75,2,12,2021,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,52.30854811078709,334.03259706843056,58.82702434507483,21.94602685312917,977.019412588234,1490.8390633660872,2753.1754180524104,1434.6392207003855,953.6614480342448
T2,H,2012,12,1.75,2,11,2021,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,285.91996449602186,118.52674451562052,1213.0874291166842,187.1724632360859,482.0604299646847,81.24547300445155,1687.0335818628182,1103.4475479505245,2069.1853751873737
T2,H,2012,12,1.0,1,12,2020,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,249.1461893648224,156.11895785333752,1532.363691068244,4.1550064978310814,1052.5595858915462,853.8501513279604,1934.9950472143069,441.19888249671146,270.4195352269344
T2,L,2011,12,1.8333333333333333,2,12,2021,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,523.4938481956775,1.2088504498874235,1514.5122175332451,370.73395237618695,116.00716078369732,382.1168165902316,1100.582854566092,1341.6938650040213,2774.7122588476227
T2,H,2012,12,1.8333333333333333,2,12,2021,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2071.910341259992,539.5170834894355,859.2133797690159,2015.5936698153455,610.7606887124199,3467.995237753459,431.0230303984112,162.89524990181957,343.4559433270132
T2,H,2012,12,1.8333333333333333,2,12,2021,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,385.0908370229823,265.1667597041736,1185.6279868157935,768.7247490672808,281.59890430058255,110.03378511577564,1511.9317611063864,2266.592422744301,594.4465634252022
T2,H,2012,12,1.75,2,12,2021,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1054.2680296492751,243.76215280453255,196.18084390646476,465.9600782744418,399.8637454159236,174.74760516517495,533.7513454751053,2200.426233457419,1752.0367824114078
T2,H,2012,12,0.9166666666666666,2,12,2021,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,467.7861960702027,159.69343887997815,157.88163230725388,1759.1572398958076,1808.85515192329,2941.847920876086,56.73948268166262,1331.302366578441,1129.5814421792145
T2,H,2012,12,1.75,2,12,2021,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,19.11601482534399,651.2221431564209,1069.4458487886936,1357.458952586231,525.1638522273738,622.9586294642445,737.9802247416632,1631.5288335620376,1715.1250470470893
T2,H,2011,12,1.75,2,12,2021,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,345.0635984481058,132.58205509514218,409.2767103065919,205.3653072759656,530.9380210625019,79.45633838900761,102.27118323202504,3941.6123260526815,3270.1148506346
T2,H,2012,12,1.0,2,12,2021,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,415.16279113292296,1287.5227696079296,287.5578022732473,2460.555130200002,1008.626910465913,56.69847922213113,1349.581476050552,1292.987476778386,1327.3062328723329
T2,H,2012,12,0.9166666666666666,2,11,2021,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,20.92689444809144,59.097480908360566,229.95453117713365,2695.641576596174,689.8817829075358,542.0945842784453,734.092940779687,829.2996810939948,623.2742478493592
T2,H,2011,12,1.0,2,12,2021,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,701.3387640027015,1605.3622269418747,744.4357794380822,579.9862700746521,19.77069080196378,1956.8322510369385,1030.9829691834263,1670.494026108791,2664.28131110546
T2,H,2012,12,0.9166666666666666,2,12,2021,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,476.4929285573379,124.0701746730094,135.11686296961983,417.03503232019415,1434.3855963729147,262.64386371069685,3403.4133681766943,109.30922548644128,153.87912702774526
T2,H,2011,12,1.8333333333333333,2,12,2021,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,31.008937125404717,75.45119360025556,731.8188860389807,776.7195264822354,1554.5507802811933,588.986696705076,837.6735826867365,2740.7439376399143,897.2914579322216
T2,H,2012,11,1.8333333333333333,2,12,2021,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,283.6073725042032,690.112642472947,296.9114308464918,604.2269830197993,709.3764063516695,716.2976215901076,1832.420598778308,928.9765064463828,1014.7181660634428
T2,H,2012,12,1.8333333333333333,2,12,2021,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,618.0412853210731,170.42022661483932,203.53115625644685,596.8546154872423,1894.1204830502663,602.8633128181814,433.2745885437261,574.4136545460294,3286.508313072259
T1,H,2012,11,1.8333333333333333,1,12,2020,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,554.9713482309045,49.50795983343328,1504.077046127738,4811.989231923477,613.2625758070823,663.788861758522,1266.4998104443605,767.9012702103322,367.6884525347567
T2,H,2012,12,1.8333333333333333,2,12,2021,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,44.23136514295331,113.3085952895056,1179.867982310405,116.73296785792157,604.349908527154,1111.7319835154512,1106.1998262742152,52.00456441960208,2544.573710017964
T2,H,2012,12,1.8333333333333333,2,12,2021,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,356.9456185640473,227.3571656863445,375.8963794323846,648.7928039636577,997.4556630219178,411.6622279378596,492.8673068241456,1267.3685976390354,5000.0
T2,H,2012,12,1.8333333333333333,1,11,2020,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,7.782320635973898,1706.35231087889,627.1144138029169,182.8750475856369,479.5041847651776,89.11083126159278,1105.549609515502,1341.3312994722048,1974.825960096552
T2,H,2012,12,1.8333333333333333,2,11,2021,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,927.590525574062,283.3312551853126,1137.1381981101072,2.543619037230522,2365.3398908571426,829.150842058821,1690.840798433022,1502.8596562037706,1732.4561185004643
T2,H,2012,12,1.8333333333333333,2,12,2021,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,26.01502692013841,21.40103752520245,99.49661821852656,356.87478145024755,364.3689999118507,117.28884380922044,1246.3027239764688,3469.459770074512,673.6009882785532
T2,H,2012,12,1.8333333333333333,2,11,2021,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,905.62310663177,1057.317366696943,2772.3850719840298,821.4152065706568,16.20970755148555,1079.0001183709362,453.8178570371105,1627.7301370431096,1152.595110810985
T2,H,2012,12,1.8333333333333333,2,12,2021,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,780.6581569532195,535.2431211339986,560.314059872535,578.7841797327694,1240.685241563411,2861.193092379109,1087.103422228024,85.73236391671604,1018.0389860525815
T2,H,2012,12,1.0,1,11,2020,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,287.2840858623779,1762.850511665987,224.30711729278997,489.4956590081194,1297.199299525519,78.04142347068898,810.0961071929829,5000.0,4468.265019540507
T2,H,2012,12,1.0,2,12,2021,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,945.2408204623936,144.87555691294847,623.3986383193807,1360.0314076000377,3034.5271499331543,512.1587228039534,1342.284396775999,3652.279215792061,893.9426489850259
T2,H,2012,12,1.0,1,12,2020,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,195.2881515571601,825.0526344493181,326.5682636255161,141.3787252885143,834.7440436167846,830.9011853259817,455.9186424973751,625.5099482863689,529.5920308834225
T2,H,2012,11,1.0,1,11,2020,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,293.52129711710575,1127.6849359079931,242.3487782023344,1630.742608728101,108.04752044071184,267.56658267717444,799.7570107011936,2070.0315459658827,2287.939548178814
T2,H,2012,12,1.75,2,12,2021,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,97.97547493096909,347.60051482444163,558.4953558525505,653.2111336408682,187.3050822535465,17.34720723986463,810.9225552230303,2197.416831553443,1242.167577404564
T2,H,2011,12,1.0,1,12,2020,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,555.4150683440856,713.5012227457203,425.0233177201222,306.0417113823817,424.64466538138737,453.3918028985482,1831.4373310490143,4031.1189856674623,5000.0
T2,H,2012,12,1.8333333333333333,2,12,2021,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,151.01568705085,1128.558610246737,2074.591442622192,1882.637885945849,322.8438146653034,197.6255379740899,289.0951279532377,347.3381363179681,909.997787260366
T2,H,2012,12,1.0,2,12,2021,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,978.0122152345606,338.4928672920004,804.1422456238562,700.885404818543,45.74900543484165,737.8020956291638,5000.0,2043.4760023844512,3103.289901885101
T2,H,2012,12,1.0,2,11,2021,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,330.7300962421987,41.819666932742,701.878185447122,1257.6279701449744,3131.755064410651,920.260580906189,5.76021804863423,1860.7665502454383,805.7316437190551
T2,H,2012,12,1.75,2,12,2021,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1737.9991775898102,1106.975217681022,457.2913331759942,2368.5652501025497,898.2741846624177,390.3630267377231,2143.452417660275,4506.389945958447,1388.7402123446884
T2,H,2012,12,1.8333333333333333,2,12,2021,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,10.346730538805328,278.6852414924423,3243.1640538593983,2843.602088344689,683.8715988582098,655.099930971052,1776.0071159272377,2416.442201445436,5000.0
T2,H,2011,12,1.8333333333333333,2,11,2021,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,599.8043035837162,411.8546769386234,2737.8353847361054,1866.34461504572,5000.0,2629.2339000147463,476.37081135526176,2118.253533287862,5000.0
T2,H,2012,12,0.9166666666666666,2,12,2021,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1115.9127348741206,381.9691697708136,303.05635233190657,259.2638177669538,860.6183064506562,1207.914458727539,1651.8707745430256,3185.118840246256,397.65360535370405
T2,H,2012,12,1.75,2,12,2021,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,115.61041967457554,1938.3479036098097,1701.7060738487703,1542.237545276815,1978.3325205605204,1623.0090763162902,745.1336486253061,557.3005899400916,951.0887095508772
T2,H,2011,12,1.8333333333333333,2,12,2021,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,225.2847266350973,323.8255314565865,1044.635761904482,73.39710225527958,396.0073146804729,123.45714717497192,684.9945387422392,2265.330182626554,886.6669231214263
T2,H,2012,12,0.1666666666666666,2,12,2021,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,297.6481085126282,1271.4591664511172,359.6787283999414,361.0176002988753,656.5251594592224,1055.4594510183315,3808.089192860998,1209.3893824583588,3491.195762995575
T2,H,2011,12,0.0833333333333333,1,12,2020,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,81.0639309748762,70.11958380856757,879.3649684206919,507.1899645259557,259.5704925750857,1920.9372766516983,736.6847448883489,199.55751681845152,1821.8439017717335
T2,H,2012,12,0.1666666666666666,2,12,2021,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,260.69739483627575,776.686945845598,543.4463277265291,674.597887241681,719.6954044005683,75.69681481463043,2348.4790161148994,96.95311290282422,1227.9657841525589
T2,H,2012,12,0.1666666666666666,2,12,2021,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,279.0311535879615,1613.7269912426816,150.8487206655847,245.1715131729582,447.0397147682013,327.4605581562087,480.94774891695886,1036.2848454163395,1787.912715853827
T2,H,2012,12,0.1666666666666666,2,12,2021,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,559.354921967509,495.3730377449676,651.7265206783266,64.15436067956647,698.5729482518918,1479.7191870936606,364.9645467658474,3258.6762266480405,2033.811486812268
T2,H,2012,12,0.1666666666666666,2,12,2021,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,86.13036128261488,636.0793274347097,2260.751762198891,387.6913888388077,1458.1955392387067,427.4112275587251,3843.827084765041,2411.180809862036,409.41233131727057
